message,signature,duration
5308,952,72749000
8920,8739,89387000
4031,800,69751000
4765,7073,63927000
8140,8742,71403000
1103,1782,91913000
8522,446,68939000
7801,7141,77489000
6645,9337,81341000
2224,3293,62190000
2618,8729,67861000
8089,3424,80899000
8470,9795,72836000
8487,7638,63247000
9700,7663,88101000
2012,2085,75934000
9294,1040,74201000
3812,8962,73623000
3723,2093,81006000
5082,5170,86596000
5842,5507,56474000
7497,3738,71357000
346,6820,60878000
2535,5763,73471000
5753,4808,68194000
9877,4932,80753000
5703,7629,61400000
7598,5346,67323000
514,5664,73934000
5,2723,76113000
8516,3555,90925000
7717,2449,79662000
9901,6601,85478000
9409,5820,83549000
4735,5987,88570000
9207,8451,61513000
3726,6221,64217000
8200,5557,75347000
9090,3634,89764000
1144,5883,76401000
8516,3555,87245000
4399,8168,95363000
7940,3259,80092000
6471,8096,84576000
1210,795,73272000
7196,5071,63412000
7991,541,68040000
5974,1442,89422000
499,5568,97407000
1674,7033,93732000
139,5305,73943000
3352,2837,95251000
2154,4981,82614000
1489,4579,88367000
6666,8906,83864000
5800,839,73319000
7094,9158,69964000
1664,2054,86662000
5794,2501,61875000
286,5910,61362000
5243,9125,79626000
338,5205,76103000
5904,8496,89390000
9360,6377,73055000
5286,3758,70496000
6747,5747,68468000
5414,2592,95235000
2519,150,92709000
6690,8298,97782000
2247,9005,81109000
1540,2530,63119000
1383,2959,80597000
999,2754,71828000
33,50,74070000
3134,3062,72040000
1801,9924,85090000
5748,2474,92226000
9297,1923,88273000
2124,5164,74128000
2683,6740,81949000
1011,3649,83599000
8925,2523,82047000
4364,3200,103074000
8057,5523,85435000
1485,6360,80658000
1317,8476,86820000
9475,5046,80510000
531,8749,93368000
1734,4082,69908000
9512,5717,74564000
6382,3264,74867000
9053,2048,77249000
4804,5025,85982000
1227,4054,89180000
5187,4966,72188000
7033,9531,84903000
3283,3184,85871000
3583,9609,80964000
7586,8085,66625000
7798,3327,85518000
2905,7559,74908000
6699,2710,81996000
9485,1817,86746000
7560,6505,100091000
5230,4571,68077000
2197,6188,80240000
6375,9876,61783000
8996,3831,65453000
7395,475,66941000
9934,4475,78701000
7341,5725,78020000
4446,6321,69088000
6987,4700,77890000
5251,3144,99842000
3040,8101,71639000
6400,9246,68748000
1270,9793,73317000
9314,4916,87384000
3432,153,59979000
6572,2371,67609000
7930,7415,82213000
8266,4973,96488000
7412,5736,70965000
3658,6350,97267000
3936,9446,90749000
3448,4653,80711000
4209,1775,85167000
9034,5181,87527000
5728,201,85605000
7661,5754,78727000
3930,5659,96241000
7923,8732,77213000
9919,3735,74541000
2280,9143,72229000
632,5950,64516000
9229,9254,84885000
4155,6612,73920000
431,6960,85738000
8867,7482,59448000
4119,4531,78501000
9144,9721,55353000
3536,8248,83674000
4259,9219,84239000
9148,1898,79351000
7957,5282,66861000
8842,1860,81218000
8549,4017,63949000
5308,952,67707000
1252,3496,75796000
1720,76,78811000
4264,1561,76779000
3885,7670,76688000
4689,7810,90568000
2828,9523,79293000
6017,4506,76885000
8261,2409,57135000
9528,1627,100980000
5752,7216,67257000
1761,1278,88334000
8781,9196,104789000
6907,2556,93344000
7783,4549,70440000
611,5470,92939000
9104,2580,87673000
3666,1130,93778000
351,7316,68745000
9645,3171,63888000
691,4357,66701000
6431,9253,62698000
4751,3717,75429000
3385,1672,88589000
1516,8597,89441000
9026,6894,90328000
206,3193,93258000
5010,6673,72931000
8933,7562,60625000
6390,9611,86347000
985,17,74119000
9367,1873,81682000
1914,7545,91823000
3306,9106,72323000
2990,3283,67832000
1865,6089,69789000
5961,197,76070000
6815,1892,78999000
1326,3287,77472000
4270,8699,84878000
9568,7919,83565000
954,7485,66816000
955,7064,65913000
8325,7066,87055000
8272,5062,72503000
6863,7512,84485000
6431,9253,76155000
3585,8448,90715000
8879,9825,88873000
8867,7482,63149000
2975,4742,82651000
1051,9619,72768000
236,8312,77198000
7748,2433,74577000
3127,2803,66779000
3577,7768,77859000
6557,83,73870000
7478,190,87549000
8436,3254,69613000
8624,4369,82494000
2639,7018,74246000
9165,3556,73810000
7443,8515,70413000
649,5280,69861000
2386,5806,73550000
4861,3912,77111000
3303,298,79720000
1463,5808,80095000
1691,6566,65580000
2426,2426,60976000
6440,2454,90419000
9876,1137,72704000
4787,6713,66141000
5686,8383,75937000
2009,1112,86283000
8147,969,72126000
1493,6819,68108000
2660,3358,71596000
7682,7030,94170000
820,2234,69499000
8434,8141,78469000
8199,4928,63907000
1877,2639,58612000
3614,8100,63054000
2406,2185,97830000
5960,9191,75056000
5307,6059,93251000
3014,5631,88919000
347,522,66493000
227,3542,61965000
8880,5429,72924000
8721,198,81866000
8173,4996,94966000
1586,3415,83213000
7494,6936,62071000
2651,7965,61161000
155,8425,69548000
1888,9381,68008000
7032,266,74223000
798,8417,79906000
9404,6104,86207000
2669,6629,72260000
7630,435,63580000
5910,5136,86114000
6587,9122,70215000
7186,3286,75458000
4263,9790,94834000
7377,1559,81963000
8215,8481,78215000
1834,6697,56375000
9677,9225,70399000
257,7643,55924000
7339,338,66900000
9470,740,85001000
21,3130,81945000
9481,5092,79054000
4014,9077,75318000
6082,6946,79825000
828,6624,86191000
3051,8151,66758000
2884,4635,75230000
4283,4867,63897000
7341,5725,81411000
4696,3602,76568000
5341,5426,70046000
2853,3990,79286000
2018,924,82088000
1822,8122,76018000
5647,9435,86190000
8206,9880,92999000
5961,197,72997000
3576,5198,73817000
5324,8019,70059000
7909,3326,83771000
8626,383,79770000
5562,7519,71904000
9893,5916,86090000
8256,7307,87781000
3199,7500,98520000
5738,3121,81096000
1338,4428,88660000
763,930,91906000
9279,1405,77700000
838,8113,101494000
6323,3713,82491000
4910,9159,72038000
2511,9668,71464000
8779,5263,88029000
3679,7464,62905000
7503,6907,102501000
9802,1171,72451000
4404,4670,64620000
9492,4423,87142000
8278,9071,99525000
8118,3340,70115000
6214,3098,75834000
7075,5341,57969000
8427,9417,73377000
7696,6743,72743000
9736,909,76119000
1531,2496,93443000
1792,5063,63468000
7651,7574,80389000
6883,7478,71171000
4188,2246,94279000
8252,5146,75406000
4775,2597,68043000
1741,2224,65438000
8588,707,75573000
5540,6725,101034000
2697,3252,83862000
1508,8630,85816000
6099,7283,82035000
4300,3988,85983000
6099,7283,77829000
5327,9421,77816000
8333,4078,76184000
9129,5658,65264000
3089,6385,82827000
6884,9850,83360000
5305,6056,83974000
2021,6709,101333000
5230,4571,73400000
420,9808,82727000
6434,593,83187000
3164,1593,88611000
874,7761,85780000
698,8485,91393000
5725,4043,82887000
1865,6089,71796000
3116,1059,79859000
7562,2240,65700000
1786,1565,88216000
7415,7930,86335000
2791,3029,103094000
7074,5718,83048000
5368,923,86786000
1548,3695,89441000
1074,5534,78425000
8028,4860,92765000
9591,202,84426000
5153,1738,73942000
570,8059,73426000
8017,271,87524000
4888,9729,83252000
713,9041,80751000
7201,7556,90602000
7741,5968,79565000
8237,1661,71144000
3604,308,80267000
9058,8980,93790000
8888,8209,85549000
9841,7472,70857000
914,6171,90298000
8633,2619,78775000
4978,6497,71154000
8358,857,85707000
8492,870,97914000
3407,1156,64148000
9493,8690,84809000
2370,1134,92457000
1841,4008,80604000
1416,5224,64764000
9750,2555,63584000
9670,7317,78753000
3287,3848,76935000
9081,5085,92290000
3003,5247,59065000
5027,8036,74861000
8482,5408,67827000
9180,2584,68611000
9825,2477,77272000
8843,1924,62651000
3570,2864,79461000
7794,3803,64928000
2540,2452,75070000
5556,1667,75552000
3063,5081,76794000
7010,3998,81114000
7981,9718,88335000
9115,7231,70929000
7419,2974,73450000
4204,147,67736000
3003,5247,53925000
1886,4341,78150000
2759,9094,79419000
5846,3125,83391000
9045,3546,71457000
1488,3445,82597000
1861,7302,83828000
124,6323,81463000
5976,8701,86009000
4363,5172,84533000
6114,3730,93684000
9558,7788,82660000
6144,1699,90041000
4306,5461,74528000
9514,1346,78106000
7286,3330,77261000
1736,7589,96420000
1499,9121,85963000
4425,9547,83389000
864,1653,84056000
5734,4009,72279000
5907,7880,83513000
6032,3519,90887000
2595,5766,61387000
5496,8777,86875000
8807,1421,73208000
5445,3629,78826000
3568,6570,68450000
418,7912,76848000
6626,2480,88115000
3811,4223,91414000
9648,2979,77993000
127,5778,75580000
9319,1460,63503000
8257,5909,72915000
9412,4312,75145000
8415,4505,74287000
2121,1027,80432000
7718,8663,64310000
1120,94,90609000
1788,5790,74187000
1237,722,81930000
1460,6118,67722000
7597,1065,79519000
2245,9642,78004000
1427,1306,88722000
2673,6135,78617000
9006,9974,84595000
9779,5890,58502000
7777,597,88025000
9142,8687,96584000
2535,5763,70765000
2681,6270,90879000
1052,8519,69731000
9694,3498,103352000
5918,5918,66663000
2844,5042,72704000
2479,2255,69185000
1950,6088,86186000
4280,7267,90646000
7721,277,76715000
753,8255,91519000
9795,8179,87571000
7834,2144,93656000
2219,9223,80413000
8457,5265,78744000
6275,2758,77975000
5673,2392,57113000
699,3429,75271000
963,4069,67552000
8808,6453,74071000
9972,8490,80688000
562,3652,81954000
3071,5091,63417000
901,6357,74348000
983,6442,89126000
5225,6944,86964000
3176,8099,64081000
1634,7646,77293000
6140,9059,84850000
2710,4856,83851000
7733,7645,87988000
96,9796,79698000
6898,8665,76519000
1357,9311,82697000
2720,9788,69419000
7460,7182,86561000
5989,5286,73274000
9454,5695,73948000
1509,4583,81185000
1994,6717,78090000
1053,9952,90241000
4538,1526,90719000
7208,8397,83798000
8128,7144,86278000
1037,2564,75214000
4957,2790,81416000
370,9576,103051000
9737,8883,79464000
9121,1499,87102000
9179,2777,85463000
6022,8524,75829000
2253,1433,81479000
1379,5361,80638000
1981,7529,88377000
4168,1314,71115000
8390,8802,79147000
7793,4512,84273000
9432,2706,69269000
870,8492,78369000
582,4171,66325000
4206,9541,76471000
2701,3669,67166000
3109,5827,71538000
3707,5458,71873000
3995,4974,73812000
459,2210,82923000
5190,7009,75699000
5296,180,98029000
4174,7707,99277000
4508,2153,82415000
6288,9006,79096000
4704,8026,101718000
6226,1385,95508000
7546,9957,101830000
4595,2364,71966000
1311,6532,89434000
7667,6781,77942000
2424,2909,76843000
2352,8202,84242000
5963,8846,84560000
4713,9202,80880000
2983,6251,64162000
4570,8762,65005000
5427,6783,79956000
9083,5106,87669000
7430,3478,67611000
4716,1884,78232000
8009,8275,86885000
5978,2195,72648000
5893,9549,79090000
1783,2384,74104000
1642,9598,67274000
4704,8026,95519000
6089,7103,67278000
2566,6114,85851000
9895,195,91797000
7808,4534,61005000
6660,9456,83655000
8925,2523,79053000
6835,2494,70872000
2955,1427,99518000
7254,6667,72234000
3662,3147,78861000
1397,4961,86131000
9641,5752,61754000
3038,7952,82790000
1060,7076,64579000
361,5026,76375000
574,6414,85366000
9786,4430,90514000
822,7779,79571000
5284,3220,65750000
1846,9453,73445000
8143,187,87251000
8449,6476,83293000
5902,2602,78223000
3849,8247,104640000
3788,2820,89426000
4580,5846,69680000
841,862,61437000
15,6419,77385000
3614,8100,63568000
6275,2758,81857000
859,7333,86321000
3931,4055,72910000
88,8928,69250000
9985,1461,60789000
3788,2820,91059000
3596,2818,87846000
3527,4497,67481000
8931,2915,82420000
2884,4635,73163000
5307,6059,95844000
6409,7377,81759000
6475,8676,62621000
337,7682,66229000
6249,7820,87928000
5583,6426,74188000
3326,3059,68351000
4737,1956,79333000
5333,3232,85025000
1383,2959,79040000
5309,7060,96319000
7413,2485,88906000
1628,6182,78412000
427,1372,77532000
6927,6415,74713000
5583,6426,69103000
4284,1439,57361000
4134,2757,77958000
2095,6097,81334000
7980,5065,67594000
5461,8186,76056000
9967,2565,69279000
4147,2953,61747000
5710,7914,81576000
1480,728,73802000
8827,5432,93144000
2796,9200,93373000
4208,3160,93146000
225,677,91722000
2152,5653,87110000
4329,7918,61029000
4447,5706,65805000
5391,1977,86913000
8883,1201,70486000
3994,9618,74521000
5987,4541,98367000
160,7061,78212000
8070,9940,80599000
3276,7006,59800000
2706,1090,81250000
987,8163,80718000
4715,2202,72532000
7090,3876,89527000
3241,7288,82302000
4933,4520,76731000
4342,3599,61165000
7821,7530,72013000
1301,6997,85607000
960,4582,83541000
7795,9735,88133000
1407,5748,65741000
1131,1599,90812000
4049,5577,89351000
493,9300,87883000
2159,6354,68227000
2548,1476,79148000
9083,5106,88463000
916,9773,73889000
3937,7068,74834000
4824,1919,77620000
6707,9060,83334000
323,2242,85996000
3287,3848,83886000
5192,6286,56542000
5919,9863,79246000
7932,5357,58370000
4816,756,73833000
4074,4074,92491000
2545,7653,83955000
9829,5637,88814000
6245,6070,77497000
6589,9695,77505000
2100,1241,82366000
8371,6343,73283000
406,6817,78829000
297,6493,69180000
343,7012,71893000
2044,1654,101800000
8496,860,82817000
8137,2781,81297000
940,5571,80649000
6071,2800,85021000
2784,1223,74668000
7015,3102,86356000
8872,6568,94589000
6900,2368,71567000
6375,9876,66531000
947,204,94578000
3077,4832,86498000
2586,2278,84676000
61,4426,75474000
926,3295,100164000
7311,9736,80028000
2931,4682,69493000
7883,6617,63740000
7758,1389,64495000
6833,2595,72148000
5479,1131,67819000
2979,7805,70201000
7033,9531,81871000
5758,2945,69383000
1329,3357,81723000
6742,6330,81899000
8624,4369,81962000
6637,2970,94552000
7402,8882,71449000
7148,7123,79930000
7967,9837,83072000
1269,2316,80518000
9714,427,93197000
301,9968,60841000
40,6803,93793000
6644,6571,62797000
141,6599,65481000
760,501,86815000
7189,1196,67465000
2576,2061,76297000
7743,2410,76572000
7261,8982,73299000
3346,654,63836000
1927,7138,76815000
8275,2286,99239000
6485,1513,74344000
7169,6988,85167000
8789,1038,78620000
2245,9642,78887000
7548,5308,89323000
1166,3655,62135000
9215,8730,74031000
68,9662,69921000
914,6171,90342000
3350,4102,79504000
5433,486,93440000
7343,1514,70970000
319,3544,67949000
8625,6317,95146000
9411,2685,80087000
313,9096,66114000
8325,7066,88788000
7948,2819,89723000
1737,3011,56827000
1991,4540,93467000
6661,4936,79691000
8072,8659,67936000
4569,4245,75853000
8480,4231,63356000
5787,9844,81401000
4356,2235,84347000
190,5053,52937000
8830,8386,71052000
8527,2914,72281000
3709,8138,76205000
2181,2101,65532000
1659,7737,81618000
5506,1077,70795000
5102,4351,75843000
5510,536,102997000
6091,6465,77721000
4924,6800,86845000
2962,1580,91936000
6231,1154,77176000
9812,5837,74915000
5867,1616,75499000
5881,8694,84819000
1953,1204,74945000
2295,3248,75211000
7680,3313,78574000
5902,2602,75012000
3107,141,61888000
1921,51,67762000
6973,8213,70683000
3877,6261,91867000
8268,5519,86299000
6101,8559,69688000
9390,8587,70709000
6337,2145,87833000
2942,9905,87586000
8846,725,69001000
8881,6038,69632000
6852,8016,74101000
3819,8572,71533000
6968,7776,89017000
473,1851,86223000
8564,8685,88904000
9508,5886,89705000
9084,9680,88642000
499,5568,95781000
2716,1552,93659000
6422,9734,67038000
3493,9410,67433000
5882,7531,83147000
8427,9417,80171000
8180,8935,67254000
4219,8414,74751000
9808,2845,90482000
2295,3248,75738000
3316,2161,88373000
4096,9775,71624000
2164,928,93880000
3096,8839,73299000
5143,9281,97704000
4260,6511,94696000
5595,9217,75043000
7852,8044,84202000
8292,9764,95338000
7261,8982,77177000
8851,9075,74018000
9737,8883,79065000
8921,4321,70212000
4007,9949,87204000
2033,1270,83212000
5493,2583,74666000
6141,2383,71252000
7186,3286,80860000
8154,2613,77659000
8575,4767,103586000
971,2135,81450000
2874,61,76777000
1190,9430,82532000
4409,8345,74045000
5529,7469,80090000
6987,4700,74401000
9254,6804,80872000
2882,4895,80386000
7939,5997,81129000
8566,1995,80662000
4210,2051,81126000
1475,6436,101367000
6629,3833,95211000
1524,9745,69899000
425,2481,75254000
4219,8414,78905000
8228,1343,94612000
7132,3570,68700000
8020,6307,76664000
3136,7771,93231000
4499,5100,70940000
8995,7836,87512000
2565,267,86615000
4929,70,83839000
4122,2109,98944000
5827,7959,70410000
2912,163,75714000
2326,1777,76334000
3195,976,73699000
1478,2318,79145000
2889,7152,81351000
3987,9095,71502000
1033,1532,87533000
6183,9360,75887000
8885,6970,65935000
9632,7895,77713000
6710,9715,70033000
3773,508,76062000
2256,9846,74674000
689,3178,91145000
3056,5554,96377000
574,6414,84618000
3317,143,76301000
7581,5546,86825000
8437,9925,80548000
1829,2095,69733000
3152,4825,91108000
9582,1429,59045000
704,6451,65901000
6919,9517,84510000
6445,5796,58944000
8764,5937,79702000
7071,6231,93963000
4389,2673,60103000
4713,9202,83918000
7117,9930,102560000
6370,8040,72703000
9920,118,59955000
469,7679,55871000
5870,3913,55587000
9037,2506,71474000
9063,7827,73704000
6100,8407,68701000
3532,7385,62323000
5009,6173,69832000
1929,3751,74454000
7310,3721,89281000
4132,6485,85160000
7396,4225,69449000
9088,7220,76326000
8890,7740,61104000
8458,7515,64849000
5653,6905,77237000
5442,5215,67919000
2414,4721,97205000
812,7214,94687000
5536,3885,96723000
6615,9746,86681000
7284,5816,96359000
133,9445,78027000
5232,4080,86878000
9296,1471,67265000
6088,3308,81211000
8959,1393,90494000
4091,4477,77685000
9926,3406,75392000
5905,8,77984000
1917,5248,87899000
4671,7777,82227000
6291,2289,71979000
3621,1951,89524000
4324,8088,104671000
3430,6825,80850000
4872,851,89483000
2147,3920,98594000
2337,1839,76944000
6202,588,71099000
7977,2415,70617000
9324,3484,78955000
96,9796,76831000
9221,188,72373000
3877,6261,92313000
2703,8205,87425000
5799,7443,76125000
4859,4264,62955000
7612,9331,74597000
3445,1488,92332000
6591,9887,66670000
3676,7298,66066000
6279,1822,90963000
8574,4394,73752000
3196,90,68146000
1803,6777,65988000
3337,3312,71864000
8258,1689,72182000
596,5180,79972000
6688,9693,88488000
3992,9717,64959000
9327,6031,68336000
6359,6523,80381000
7836,847,67983000
6207,5528,74733000
1229,6294,73003000
2476,4152,70807000
5578,8852,64355000
6578,4144,58383000
5082,5170,79691000
1207,8803,82829000
232,29,87577000
8334,1273,76916000
5572,8900,79277000
7742,7248,85961000
4410,8799,89730000
9713,8576,77292000
257,7643,56817000
6255,5399,80417000
4859,4264,62973000
9919,3735,73111000
9958,9941,96777000
697,8951,91327000
8876,6427,84555000
9631,9558,75555000
1885,4044,80529000
702,9108,72555000
7309,4191,80715000
5190,7009,80349000
1081,330,100169000
1689,4960,62382000
3732,5160,76622000
6117,8142,58301000
6088,3308,81583000
9276,8015,89517000
5529,7469,80978000
5446,815,90126000
2380,3617,80429000
1471,7162,76894000
5525,8836,85158000
1816,8130,65672000
3304,7851,70739000
7396,4225,70421000
1236,824,92585000
2297,1263,89395000
3662,3147,70221000
8165,4283,83092000
938,7943,72769000
5840,9346,80612000
1927,7138,81887000
6369,9747,75246000
6276,835,91706000
1447,4474,90965000
4517,6044,79908000
9392,2119,86372000
4825,727,82480000
7098,6320,96130000
5944,1473,76042000
4724,2290,75097000
5130,6079,68083000
6546,8503,88762000
